,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
291492,Gwinnett County,GA,Montgomery County,AL,88,2158,2158000,1819,2018,2019,outflow,Gwinnett County-Montgomery County-AL-1819,"Montgomery County, AL"
291493,Gwinnett County,GA,Wayne County,MI,69,2512,2512000,1819,2018,2019,outflow,Gwinnett County-Wayne County-MI-1819,"Wayne County, MI"
291494,Gwinnett County,GA,Oakland County,MI,66,1830,1830000,1819,2018,2019,outflow,Gwinnett County-Oakland County-MI-1819,"Oakland County, MI"
291495,Gwinnett County,GA,Pasco County,FL,78,1972,1972000,1819,2018,2019,outflow,Gwinnett County-Pasco County-FL-1819,"Pasco County, FL"
291496,Gwinnett County,GA,Middlesex County,MA,54,3794,3794000,1819,2018,2019,outflow,Gwinnett County-Middlesex County-MA-1819,"Middlesex County, MA"
291497,Gwinnett County,GA,Marion County,IN,64,1232,1232000,1819,2018,2019,outflow,Gwinnett County-Marion County-IN-1819,"Marion County, IN"
291498,Gwinnett County,GA,Cuyahoga County,OH,65,1946,1946000,1819,2018,2019,outflow,Gwinnett County-Cuyahoga County-OH-1819,"Cuyahoga County, OH"
291499,Gwinnett County,GA,Fort Bend County,TX,84,2549,2549000,1819,2018,2019,outflow,Gwinnett County-Fort Bend County-TX-1819,"Fort Bend County, TX"
291500,Gwinnett County,GA,Floyd County,GA,73,1975,1975000,1819,2018,2019,outflow,Gwinnett County-Floyd County-GA-1819,"Floyd County, GA"
291501,Gwinnett County,GA,Philadelphia County,PA,57,1048,1048000,1819,2018,2019,outflow,Gwinnett County-Philadelphia County-PA-1819,"Philadelphia County, PA"
291502,Gwinnett County,GA,Madison County,AL,68,1141,1141000,1819,2018,2019,outflow,Gwinnett County-Madison County-AL-1819,"Madison County, AL"
291503,Gwinnett County,GA,Arapahoe County,CO,55,1454,1454000,1819,2018,2019,outflow,Gwinnett County-Arapahoe County-CO-1819,"Arapahoe County, CO"
291504,Gwinnett County,GA,Greene County,GA,63,7236,7236000,1819,2018,2019,outflow,Gwinnett County-Greene County-GA-1819,"Greene County, GA"
291505,Gwinnett County,GA,Pickens County,GA,67,2585,2585000,1819,2018,2019,outflow,Gwinnett County-Pickens County-GA-1819,"Pickens County, GA"
291506,Gwinnett County,GA,Prince William County,VA,71,2678,2678000,1819,2018,2019,outflow,Gwinnett County-Prince William County-VA-1819,"Prince William County, VA"
291507,Gwinnett County,GA,Alameda County,CA,59,2035,2035000,1819,2018,2019,outflow,Gwinnett County-Alameda County-CA-1819,"Alameda County, CA"
291508,Gwinnett County,GA,Sarasota County,FL,63,2632,2632000,1819,2018,2019,outflow,Gwinnett County-Sarasota County-FL-1819,"Sarasota County, FL"
291509,Gwinnett County,GA,Lowndes County,GA,66,1409,1409000,1819,2018,2019,outflow,Gwinnett County-Lowndes County-GA-1819,"Lowndes County, GA"
291510,Gwinnett County,GA,Spalding County,GA,70,1830,1830000,1819,2018,2019,outflow,Gwinnett County-Spalding County-GA-1819,"Spalding County, GA"
291511,Gwinnett County,GA,El Paso County,CO,52,1005,1005000,1819,2018,2019,outflow,Gwinnett County-El Paso County-CO-1819,"El Paso County, CO"
291512,Gwinnett County,GA,San Bernardino County,CA,60,825,825000,1819,2018,2019,outflow,Gwinnett County-San Bernardino County-CA-1819,"San Bernardino County, CA"
291513,Gwinnett County,GA,Manatee County,FL,52,2435,2435000,1819,2018,2019,outflow,Gwinnett County-Manatee County-FL-1819,"Manatee County, FL"
291514,Gwinnett County,GA,Stephens County,GA,60,1685,1685000,1819,2018,2019,outflow,Gwinnett County-Stephens County-GA-1819,"Stephens County, GA"
291515,Gwinnett County,GA,Baldwin County,AL,58,2086,2086000,1819,2018,2019,outflow,Gwinnett County-Baldwin County-AL-1819,"Baldwin County, AL"
291516,Gwinnett County,GA,Leon County,FL,50,1654,1654000,1819,2018,2019,outflow,Gwinnett County-Leon County-FL-1819,"Leon County, FL"
291517,Gwinnett County,GA,Hennepin County,MN,65,1575,1575000,1819,2018,2019,outflow,Gwinnett County-Hennepin County-MN-1819,"Hennepin County, MN"
291518,Gwinnett County,GA,Forsyth County,NC,62,1390,1390000,1819,2018,2019,outflow,Gwinnett County-Forsyth County-NC-1819,"Forsyth County, NC"
291519,Gwinnett County,GA,Allegheny County,PA,73,1383,1383000,1819,2018,2019,outflow,Gwinnett County-Allegheny County-PA-1819,"Allegheny County, PA"
291520,Gwinnett County,GA,Williamson County,TN,65,4561,4561000,1819,2018,2019,outflow,Gwinnett County-Williamson County-TN-1819,"Williamson County, TN"
291521,Gwinnett County,GA,Bulloch County,GA,46,1001,1001000,1819,2018,2019,outflow,Gwinnett County-Bulloch County-GA-1819,"Bulloch County, GA"
291522,Gwinnett County,GA,Nassau County,NY,59,1258,1258000,1819,2018,2019,outflow,Gwinnett County-Nassau County-NY-1819,"Nassau County, NY"
291523,Gwinnett County,GA,Lake County,FL,59,1344,1344000,1819,2018,2019,outflow,Gwinnett County-Lake County-FL-1819,"Lake County, FL"
291524,Gwinnett County,GA,Honolulu County,HI,51,1532,1532000,1819,2018,2019,outflow,Gwinnett County-Honolulu County-HI-1819,"Honolulu County, HI"
291525,Gwinnett County,GA,Suffolk County,NY,61,983,983000,1819,2018,2019,outflow,Gwinnett County-Suffolk County-NY-1819,"Suffolk County, NY"
291526,Gwinnett County,GA,Buncombe County,NC,43,2719,2719000,1819,2018,2019,outflow,Gwinnett County-Buncombe County-NC-1819,"Buncombe County, NC"
291527,Gwinnett County,GA,Anderson County,SC,65,2755,2755000,1819,2018,2019,outflow,Gwinnett County-Anderson County-SC-1819,"Anderson County, SC"
291528,Gwinnett County,GA,Riverside County,CA,49,999,999000,1819,2018,2019,outflow,Gwinnett County-Riverside County-CA-1819,"Riverside County, CA"
291529,Gwinnett County,GA,Marion County,FL,43,1415,1415000,1819,2018,2019,outflow,Gwinnett County-Marion County-FL-1819,"Marion County, FL"
291530,Gwinnett County,GA,St. Lucie County,FL,75,1344,1344000,1819,2018,2019,outflow,Gwinnett County-St. Lucie County-FL-1819,"St. Lucie County, FL"
291531,Gwinnett County,GA,Onslow County,NC,53,956,956000,1819,2018,2019,outflow,Gwinnett County-Onslow County-NC-1819,"Onslow County, NC"
291532,Gwinnett County,GA,Rutherford County,TN,43,1651,1651000,1819,2018,2019,outflow,Gwinnett County-Rutherford County-TN-1819,"Rutherford County, TN"
291533,Gwinnett County,GA,Franklin County,GA,53,1691,1691000,1819,2018,2019,outflow,Gwinnett County-Franklin County-GA-1819,"Franklin County, GA"
291534,Gwinnett County,GA,Gilmer County,GA,52,2269,2269000,1819,2018,2019,outflow,Gwinnett County-Gilmer County-GA-1819,"Gilmer County, GA"
291535,Gwinnett County,GA,Madison County,GA,62,1336,1336000,1819,2018,2019,outflow,Gwinnett County-Madison County-GA-1819,"Madison County, GA"
291536,Gwinnett County,GA,Rabun County,GA,44,2351,2351000,1819,2018,2019,outflow,Gwinnett County-Rabun County-GA-1819,"Rabun County, GA"
291537,Gwinnett County,GA,DuPage County,IL,63,1531,1531000,1819,2018,2019,outflow,Gwinnett County-DuPage County-IL-1819,"DuPage County, IL"
291538,Gwinnett County,GA,Spartanburg County,SC,42,1184,1184000,1819,2018,2019,outflow,Gwinnett County-Spartanburg County-SC-1819,"Spartanburg County, SC"
291539,Gwinnett County,GA,Williamson County,TX,53,1606,1606000,1819,2018,2019,outflow,Gwinnett County-Williamson County-TX-1819,"Williamson County, TX"
291540,Gwinnett County,GA,Lee County,AL,53,1318,1318000,1819,2018,2019,outflow,Gwinnett County-Lee County-AL-1819,"Lee County, AL"
291541,Gwinnett County,GA,Okaloosa County,FL,48,1535,1535000,1819,2018,2019,outflow,Gwinnett County-Okaloosa County-FL-1819,"Okaloosa County, FL"
291542,Gwinnett County,GA,Dougherty County,GA,55,923,923000,1819,2018,2019,outflow,Gwinnett County-Dougherty County-GA-1819,"Dougherty County, GA"
291543,Gwinnett County,GA,Glynn County,GA,52,3531,3531000,1819,2018,2019,outflow,Gwinnett County-Glynn County-GA-1819,"Glynn County, GA"
291544,Gwinnett County,GA,Troup County,GA,51,1154,1154000,1819,2018,2019,outflow,Gwinnett County-Troup County-GA-1819,"Troup County, GA"
291545,Gwinnett County,GA,Essex County,NJ,47,736,736000,1819,2018,2019,outflow,Gwinnett County-Essex County-NJ-1819,"Essex County, NJ"
291546,Gwinnett County,GA,Lexington County,SC,65,1980,1980000,1819,2018,2019,outflow,Gwinnett County-Lexington County-SC-1819,"Lexington County, SC"
291547,Gwinnett County,GA,Virginia Beach city,VA,40,1443,1443000,1819,2018,2019,outflow,Gwinnett County-Virginia Beach city-VA-1819,"Virginia Beach city, VA"
291548,Gwinnett County,GA,Pima County,AZ,43,1535,1535000,1819,2018,2019,outflow,Gwinnett County-Pima County-AZ-1819,"Pima County, AZ"
291549,Gwinnett County,GA,Osceola County,FL,57,1343,1343000,1819,2018,2019,outflow,Gwinnett County-Osceola County-FL-1819,"Osceola County, FL"
291550,Gwinnett County,GA,Putnam County,GA,57,5125,5125000,1819,2018,2019,outflow,Gwinnett County-Putnam County-GA-1819,"Putnam County, GA"
291551,Gwinnett County,GA,St. Louis County,MO,47,2011,2011000,1819,2018,2019,outflow,Gwinnett County-St. Louis County-MO-1819,"St. Louis County, MO"
291552,Gwinnett County,GA,Bergen County,NJ,58,1235,1235000,1819,2018,2019,outflow,Gwinnett County-Bergen County-NJ-1819,"Bergen County, NJ"
291553,Gwinnett County,GA,San Francisco County,CA,32,1974,1974000,1819,2018,2019,outflow,Gwinnett County-San Francisco County-CA-1819,"San Francisco County, CA"
291554,Gwinnett County,GA,Fairfield County,CT,41,1694,1694000,1819,2018,2019,outflow,Gwinnett County-Fairfield County-CT-1819,"Fairfield County, CT"
291555,Gwinnett County,GA,Morgan County,GA,51,3122,3122000,1819,2018,2019,outflow,Gwinnett County-Morgan County-GA-1819,"Morgan County, GA"
291556,Gwinnett County,GA,Jefferson County,KY,38,1246,1246000,1819,2018,2019,outflow,Gwinnett County-Jefferson County-KY-1819,"Jefferson County, KY"
291557,Gwinnett County,GA,Orleans Parish,LA,43,771,771000,1819,2018,2019,outflow,Gwinnett County-Orleans Parish-LA-1819,"Orleans Parish, LA"
291558,Gwinnett County,GA,Harrison County,MS,48,785,785000,1819,2018,2019,outflow,Gwinnett County-Harrison County-MS-1819,"Harrison County, MS"
291559,Gwinnett County,GA,Durham County,NC,47,1149,1149000,1819,2018,2019,outflow,Gwinnett County-Durham County-NC-1819,"Durham County, NC"
291560,Gwinnett County,GA,Horry County,SC,44,1613,1613000,1819,2018,2019,outflow,Gwinnett County-Horry County-SC-1819,"Horry County, SC"
291561,Gwinnett County,GA,Pierce County,WA,42,818,818000,1819,2018,2019,outflow,Gwinnett County-Pierce County-WA-1819,"Pierce County, WA"
291562,Gwinnett County,GA,Mobile County,AL,45,1268,1268000,1819,2018,2019,outflow,Gwinnett County-Mobile County-AL-1819,"Mobile County, AL"
291563,Gwinnett County,GA,Towns County,GA,39,2247,2247000,1819,2018,2019,outflow,Gwinnett County-Towns County-GA-1819,"Towns County, GA"
291564,Gwinnett County,GA,Baltimore city,MD,36,519,519000,1819,2018,2019,outflow,Gwinnett County-Baltimore city-MD-1819,"Baltimore city, MD"
291565,Gwinnett County,GA,Erie County,NY,38,719,719000,1819,2018,2019,outflow,Gwinnett County-Erie County-NY-1819,"Erie County, NY"
291566,Gwinnett County,GA,Cumberland County,NC,30,647,647000,1819,2018,2019,outflow,Gwinnett County-Cumberland County-NC-1819,"Cumberland County, NC"
291567,Gwinnett County,GA,Guilford County,NC,54,1476,1476000,1819,2018,2019,outflow,Gwinnett County-Guilford County-NC-1819,"Guilford County, NC"
291568,Gwinnett County,GA,Hamilton County,OH,41,1105,1105000,1819,2018,2019,outflow,Gwinnett County-Hamilton County-OH-1819,"Hamilton County, OH"
291569,Gwinnett County,GA,Oklahoma County,OK,53,1186,1186000,1819,2018,2019,outflow,Gwinnett County-Oklahoma County-OK-1819,"Oklahoma County, OK"
291570,Gwinnett County,GA,Loudoun County,VA,46,1025,1025000,1819,2018,2019,outflow,Gwinnett County-Loudoun County-VA-1819,"Loudoun County, VA"
291571,Gwinnett County,GA,Shelby County,AL,43,1335,1335000,1819,2018,2019,outflow,Gwinnett County-Shelby County-AL-1819,"Shelby County, AL"
291572,Gwinnett County,GA,Clay County,FL,52,889,889000,1819,2018,2019,outflow,Gwinnett County-Clay County-FL-1819,"Clay County, FL"
291573,Gwinnett County,GA,Jasper County,GA,51,1665,1665000,1819,2018,2019,outflow,Gwinnett County-Jasper County-GA-1819,"Jasper County, GA"
291574,Gwinnett County,GA,Middlesex County,NJ,44,1158,1158000,1819,2018,2019,outflow,Gwinnett County-Middlesex County-NJ-1819,"Middlesex County, NJ"
291575,Gwinnett County,GA,Monroe County,NY,38,954,954000,1819,2018,2019,outflow,Gwinnett County-Monroe County-NY-1819,"Monroe County, NY"
291576,Gwinnett County,GA,Berkeley County,SC,40,886,886000,1819,2018,2019,outflow,Gwinnett County-Berkeley County-SC-1819,"Berkeley County, SC"
291577,Gwinnett County,GA,Sacramento County,CA,38,1011,1011000,1819,2018,2019,outflow,Gwinnett County-Sacramento County-CA-1819,"Sacramento County, CA"
291578,Gwinnett County,GA,Nassau County,FL,38,2723,2723000,1819,2018,2019,outflow,Gwinnett County-Nassau County-FL-1819,"Nassau County, FL"
291579,Gwinnett County,GA,Santa Rosa County,FL,39,1223,1223000,1819,2018,2019,outflow,Gwinnett County-Santa Rosa County-FL-1819,"Santa Rosa County, FL"
291580,Gwinnett County,GA,Walton County,FL,48,3007,3007000,1819,2018,2019,outflow,Gwinnett County-Walton County-FL-1819,"Walton County, FL"
291581,Gwinnett County,GA,Jefferson Parish,LA,53,709,709000,1819,2018,2019,outflow,Gwinnett County-Jefferson Parish-LA-1819,"Jefferson Parish, LA"
291582,Gwinnett County,GA,Baltimore County,MD,40,758,758000,1819,2018,2019,outflow,Gwinnett County-Baltimore County-MD-1819,"Baltimore County, MD"
291583,Gwinnett County,GA,Oconee County,SC,42,3020,3020000,1819,2018,2019,outflow,Gwinnett County-Oconee County-SC-1819,"Oconee County, SC"
291584,Gwinnett County,GA,Milwaukee County,WI,33,906,906000,1819,2018,2019,outflow,Gwinnett County-Milwaukee County-WI-1819,"Milwaukee County, WI"
291718,Henry County,GA,Henry County Total Migration-US and Foreign,GA,16499,374124,374124000,1819,2018,2019,outflow,Henry County total migration-1819,"Henry County Total Migration-US and Foreign, GA"
291724,Henry County,GA,Clayton County,GA,2819,43647,43647000,1819,2018,2019,outflow,Henry County-Clayton County-GA-1819,"Clayton County, GA"
291725,Henry County,GA,Fulton County,GA,1185,33794,33794000,1819,2018,2019,outflow,Henry County-Fulton County-GA-1819,"Fulton County, GA"
291726,Henry County,GA,DeKalb County,GA,1095,21598,21598000,1819,2018,2019,outflow,Henry County-DeKalb County-GA-1819,"DeKalb County, GA"
291727,Henry County,GA,Spalding County,GA,996,20122,20122000,1819,2018,2019,outflow,Henry County-Spalding County-GA-1819,"Spalding County, GA"
291728,Henry County,GA,Cobb County,GA,540,21602,21602000,1819,2018,2019,outflow,Henry County-Cobb County-GA-1819,"Cobb County, GA"
291729,Henry County,GA,Gwinnett County,GA,534,11823,11823000,1819,2018,2019,outflow,Henry County-Gwinnett County-GA-1819,"Gwinnett County, GA"
291730,Henry County,GA,Butts County,GA,519,13407,13407000,1819,2018,2019,outflow,Henry County-Butts County-GA-1819,"Butts County, GA"
291731,Henry County,GA,Newton County,GA,437,9088,9088000,1819,2018,2019,outflow,Henry County-Newton County-GA-1819,"Newton County, GA"
291732,Henry County,GA,Fayette County,GA,428,16987,16987000,1819,2018,2019,outflow,Henry County-Fayette County-GA-1819,"Fayette County, GA"
291733,Henry County,GA,Coweta County,GA,339,12768,12768000,1819,2018,2019,outflow,Henry County-Coweta County-GA-1819,"Coweta County, GA"
291734,Henry County,GA,Rockdale County,GA,352,6954,6954000,1819,2018,2019,outflow,Henry County-Rockdale County-GA-1819,"Rockdale County, GA"
291735,Henry County,GA,Lamar County,GA,228,5963,5963000,1819,2018,2019,outflow,Henry County-Lamar County-GA-1819,"Lamar County, GA"
291736,Henry County,GA,Pike County,GA,210,6322,6322000,1819,2018,2019,outflow,Henry County-Pike County-GA-1819,"Pike County, GA"
291737,Henry County,GA,Monroe County,GA,209,6535,6535000,1819,2018,2019,outflow,Henry County-Monroe County-GA-1819,"Monroe County, GA"
291738,Henry County,GA,Cherokee County,GA,130,4691,4691000,1819,2018,2019,outflow,Henry County-Cherokee County-GA-1819,"Cherokee County, GA"
291739,Henry County,GA,Douglas County,GA,133,2306,2306000,1819,2018,2019,outflow,Henry County-Douglas County-GA-1819,"Douglas County, GA"
291740,Henry County,GA,Jasper County,GA,135,4377,4377000,1819,2018,2019,outflow,Henry County-Jasper County-GA-1819,"Jasper County, GA"
291741,Henry County,GA,Bibb County,GA,107,2757,2757000,1819,2018,2019,outflow,Henry County-Bibb County-GA-1819,"Bibb County, GA"
291742,Henry County,GA,Paulding County,GA,103,2158,2158000,1819,2018,2019,outflow,Henry County-Paulding County-GA-1819,"Paulding County, GA"
291743,Henry County,GA,Houston County,GA,89,1649,1649000,1819,2018,2019,outflow,Henry County-Houston County-GA-1819,"Houston County, GA"
291744,Henry County,GA,Forsyth County,GA,97,3238,3238000,1819,2018,2019,outflow,Henry County-Forsyth County-GA-1819,"Forsyth County, GA"
291745,Henry County,GA,Walton County,GA,84,1726,1726000,1819,2018,2019,outflow,Henry County-Walton County-GA-1819,"Walton County, GA"
291746,Henry County,GA,Broward County,FL,78,1596,1596000,1819,2018,2019,outflow,Henry County-Broward County-FL-1819,"Broward County, FL"
291747,Henry County,GA,Duval County,FL,69,1712,1712000,1819,2018,2019,outflow,Henry County-Duval County-FL-1819,"Duval County, FL"
291748,Henry County,GA,Hillsborough County,FL,62,1815,1815000,1819,2018,2019,outflow,Henry County-Hillsborough County-FL-1819,"Hillsborough County, FL"
291749,Henry County,GA,Chatham County,GA,52,1226,1226000,1819,2018,2019,outflow,Henry County-Chatham County-GA-1819,"Chatham County, GA"
291750,Henry County,GA,Hall County,GA,60,2450,2450000,1819,2018,2019,outflow,Henry County-Hall County-GA-1819,"Hall County, GA"
291751,Henry County,GA,Orange County,FL,77,1407,1407000,1819,2018,2019,outflow,Henry County-Orange County-FL-1819,"Orange County, FL"
291752,Henry County,GA,Bartow County,GA,59,1275,1275000,1819,2018,2019,outflow,Henry County-Bartow County-GA-1819,"Bartow County, GA"
291753,Henry County,GA,Clarke County,GA,48,1485,1485000,1819,2018,2019,outflow,Henry County-Clarke County-GA-1819,"Clarke County, GA"
291754,Henry County,GA,Miami-Dade County,FL,57,1052,1052000,1819,2018,2019,outflow,Henry County-Miami-Dade County-FL-1819,"Miami-Dade County, FL"
291755,Henry County,GA,Los Angeles County,CA,42,865,865000,1819,2018,2019,outflow,Henry County-Los Angeles County-CA-1819,"Los Angeles County, CA"
291756,Henry County,GA,San Diego County,CA,43,905,905000,1819,2018,2019,outflow,Henry County-San Diego County-CA-1819,"San Diego County, CA"
291757,Henry County,GA,Carroll County,GA,52,1303,1303000,1819,2018,2019,outflow,Henry County-Carroll County-GA-1819,"Carroll County, GA"
291758,Henry County,GA,Mecklenburg County,NC,49,1053,1053000,1819,2018,2019,outflow,Henry County-Mecklenburg County-NC-1819,"Mecklenburg County, NC"
291759,Henry County,GA,Maricopa County,AZ,56,1203,1203000,1819,2018,2019,outflow,Henry County-Maricopa County-AZ-1819,"Maricopa County, AZ"
